fwer,sensitivity,sm_sigma,snr,n,method
0.2293333333333333,0.0002664105027217,2.75,0.25,2,voxelwise_rft
0.2293333333333333,0.0003304514889529,2.75,0.5,2,voxelwise_rft
0.232,0.0002305475504322,2.75,0.75,2,voxelwise_rft
0.212,0.0006634646173551,2.75,1.0,2,voxelwise_rft
0.2146666666666666,0.0003445405059237,2.75,1.25,2,voxelwise_rft
0.224,0.0010464297150176,2.75,1.5,2,voxelwise_rft
0.2,0.0004943964137047,2.75,1.75,2,voxelwise_rft
0.228,0.0011450528338136,2.75,2.0,2,voxelwise_rft
0.184,0.0006749919948767,2.75,2.25,2,voxelwise_rft
0.22,0.0006250400256163,2.75,2.5,2,voxelwise_rft
0.204,0.0006147934678194,2.75,2.75,2,voxelwise_rft
0.2066666666666666,0.0008568683957732,2.75,3.0,2,voxelwise_rft
0.24,0.0006117374963862,3.0,0.0,2,voxelwise_rft
0.2666666666666666,0.0002335935241399,3.0,0.1,2,voxelwise_rft
0.26,0.0003018213356461,3.0,0.25,2,voxelwise_rft
0.24,0.0001989014165943,3.0,0.5,2,voxelwise_rft
0.28,0.0007158138190228,3.0,0.75,2,voxelwise_rft
0.2493333333333333,0.0010581092801387,3.0,1.0,2,voxelwise_rft
0.2386666666666666,0.0004105232726221,3.0,1.25,2,voxelwise_rft
0.236,0.0007019369760046,3.0,1.5,2,voxelwise_rft
0.252,0.0016525007227522,3.0,1.75,2,voxelwise_rft
0.2346666666666666,0.0006637756577045,3.0,2.0,2,voxelwise_rft
0.2213333333333333,0.000535414859786,3.0,2.25,2,voxelwise_rft
0.2346666666666666,0.0005469788956345,3.0,2.5,2,voxelwise_rft
0.2253333333333333,0.0014270020237062,3.0,2.75,2,voxelwise_rft
0.2653333333333333,0.001669846776525,3.0,3.0,2,voxelwise_rft
0.0066666666666666,0.0,0.0,0.0,5,voxelwise_rft
0.0066666666666666,0.0,0.0,0.1,5,voxelwise_rft
0.0053333333333333,0.0,0.0,0.25,5,voxelwise_rft
0.004,1.1799410029498524e-05,0.0,0.5,5,voxelwise_rft
0.004,1.1799410029498524e-05,0.0,0.75,5,voxelwise_rft
0.0026666666666666,1.1799410029498524e-05,0.0,1.0,5,voxelwise_rft
0.0013333333333333,7.079646017699115e-05,0.0,1.25,5,voxelwise_rft
0.0026666666666666,0.0001061946902654,0.0,1.5,5,voxelwise_rft
0.0026666666666666,0.0011091445427728,0.0,1.75,5,voxelwise_rft
0.0066666666666666,0.0001887905604719,0.0,2.0,5,voxelwise_rft
0.0053333333333333,0.0002949852507374,0.0,2.25,5,voxelwise_rft
0.004,0.0016991150442477,0.0,2.5,5,voxelwise_rft
0.0066666666666666,0.0006725663716814,0.0,2.75,5,voxelwise_rft
0.0026666666666666,0.0009675516224188,0.0,3.0,5,voxelwise_rft
0.004,9.43952802359882e-05,0.1,0.0,5,voxelwise_rft
0.0026666666666666,1.1799410029498524e-05,0.1,0.1,5,voxelwise_rft
0.008,0.0,0.1,0.25,5,voxelwise_rft
0.008,0.0005899705014749,0.1,0.5,5,voxelwise_rft
0.0013333333333333,0.0,0.1,0.75,5,voxelwise_rft
0.004,4.71976401179941e-05,0.1,1.0,5,voxelwise_rft
0.008,4.71976401179941e-05,0.1,1.25,5,voxelwise_rft
0.0066666666666666,0.0022654867256637,0.1,1.5,5,voxelwise_rft
0.004,0.0001179941002949,0.1,1.75,5,voxelwise_rft
0.0013333333333333,0.0002477876106194,0.1,2.0,5,voxelwise_rft
0.0093333333333333,0.0003539823008849,0.1,2.25,5,voxelwise_rft
0.008,0.0018053097345132,0.1,2.5,5,voxelwise_rft
0.0026666666666666,0.0006607669616519,0.1,2.75,5,voxelwise_rft
0.0013333333333333,0.0010265486725663,0.1,3.0,5,voxelwise_rft
0.0026666666666666,0.0,0.25,0.0,5,voxelwise_rft
0.0053333333333333,0.0,0.25,0.1,5,voxelwise_rft
0.008,0.0,0.25,0.25,5,voxelwise_rft
0.0026666666666666,0.0,0.25,0.5,5,voxelwise_rft
0.0053333333333333,0.0,0.25,0.75,5,voxelwise_rft
0.004,8.948545861297538e-06,0.25,1.0,5,voxelwise_rft
0.004,0.0009127516778523,0.25,1.25,5,voxelwise_rft
0.0053333333333333,3.579418344519015e-05,0.25,1.5,5,voxelwise_rft
0.0053333333333333,0.0009843400447427,0.25,1.75,5,voxelwise_rft
0.008,0.0001789709172259,0.25,2.0,5,voxelwise_rft
0.008,0.0002505592841163,0.25,2.25,5,voxelwise_rft
0.004,0.0010469798657718,0.25,2.5,5,voxelwise_rft
0.0026666666666666,0.0003758389261744,0.25,2.75,5,voxelwise_rft
0.0013333333333333,0.0006532438478747,0.25,3.0,5,voxelwise_rft
0.0026666666666666,0.0,0.5,0.0,5,voxelwise_rft
0.0066666666666666,0.0,0.5,0.1,5,voxelwise_rft
0.0053333333333333,6.259780907668232e-06,0.5,0.25,5,voxelwise_rft
0.008,0.0,0.5,0.5,5,voxelwise_rft
0.0066666666666666,3.129890453834116e-05,0.5,0.75,5,voxelwise_rft
0.0053333333333333,6.259780907668232e-05,0.5,1.0,5,voxelwise_rft
0.0066666666666666,0.0001001564945226,0.5,1.25,5,voxelwise_rft
0.0093333333333333,0.0001752738654147,0.5,1.5,5,voxelwise_rft
0.008,0.0002503912363067,0.5,1.75,5,voxelwise_rft
0.0053333333333333,0.001339593114241,0.5,2.0,5,voxelwise_rft
0.008,0.0008262910798122,0.5,2.25,5,voxelwise_rft
0.004,0.0011455399061032,0.5,2.5,5,voxelwise_rft
0.0066666666666666,0.0016087636932707,0.5,2.75,5,voxelwise_rft
0.0026666666666666,0.0022159624413145,0.5,3.0,5,voxelwise_rft
