fwer,sensitivity,sm_sigma,snr,n,method,u_crit
0.032,0.0171705790297339,0.5,1.0,10,voxelwise_rft,4.483508419489315
0.028,0.0526259780907668,0.5,1.25,10,voxelwise_rft,4.483508419489315
0.0466666666666666,0.1184100156494522,0.5,1.5,10,voxelwise_rft,4.483508419489315
0.028,0.2131705790297339,0.5,1.75,10,voxelwise_rft,4.483508419489315
0.0346666666666666,0.3133020344287949,0.5,2.0,10,voxelwise_rft,4.483508419489315
0.024,0.4011455399061033,0.5,2.25,10,voxelwise_rft,4.483508419489315
0.0266666666666666,0.4605258215962441,0.5,2.5,10,voxelwise_rft,4.483508419489315
0.036,0.4962003129890454,0.5,2.75,10,voxelwise_rft,4.483508419489315
0.0226666666666666,0.5150547730829421,0.5,3.0,10,voxelwise_rft,4.483508419489315
0.0506666666666666,0.0,0.75,0.0,10,voxelwise_rft,4.372337065985718
0.0426666666666666,3.274853801169591e-05,0.75,0.1,10,voxelwise_rft,4.372337065985718
0.0466666666666666,0.0003134502923976,0.75,0.25,10,voxelwise_rft,4.372337065985718
0.036,0.0066619883040935,0.75,0.5,10,voxelwise_rft,4.372337065985718
0.0333333333333333,0.0509894736842105,0.75,0.75,10,voxelwise_rft,4.372337065985718
0.0453333333333333,0.152519298245614,0.75,1.0,10,voxelwise_rft,4.372337065985718
0.0306666666666666,0.2651695906432748,0.75,1.25,10,voxelwise_rft,4.372337065985718
0.044,0.3382643274853801,0.75,1.5,10,voxelwise_rft,4.372337065985718
0.0346666666666666,0.3718222222222222,0.75,1.75,10,voxelwise_rft,4.372337065985718
0.052,0.3896701754385964,0.75,2.0,10,voxelwise_rft,4.372337065985718
0.0413333333333333,0.4005754385964912,0.75,2.25,10,voxelwise_rft,4.372337065985718
0.0586666666666666,0.409927485380117,0.75,2.5,10,voxelwise_rft,4.372337065985718
0.044,0.4196444444444445,0.75,2.75,10,voxelwise_rft,4.372337065985718
0.048,0.4287111111111111,0.75,3.0,10,voxelwise_rft,4.372337065985718
0.072,2.674307545367717e-05,1.0,0.0,10,voxelwise_rft,4.265300681392814
0.064,6.876790830945559e-05,1.0,0.1,10,voxelwise_rft,4.265300681392814
0.068,0.0011766953199617,1.0,0.25,10,voxelwise_rft,4.265300681392814
0.0773333333333333,0.0294861509073543,1.0,0.5,10,voxelwise_rft,4.265300681392814
0.0826666666666666,0.1376962750716332,1.0,0.75,10,voxelwise_rft,4.265300681392814
0.0746666666666666,0.2466781279847182,1.0,1.0,10,voxelwise_rft,4.265300681392814
0.0533333333333333,0.2971079274116523,1.0,1.25,10,voxelwise_rft,4.265300681392814
0.0773333333333333,0.3228576886341929,1.0,1.5,10,voxelwise_rft,4.265300681392814
0.0773333333333333,0.3425864374403056,1.0,1.75,10,voxelwise_rft,4.265300681392814
0.076,0.3585520534861509,1.0,2.0,10,voxelwise_rft,4.265300681392814
0.08,0.3728099331423113,1.0,2.25,10,voxelwise_rft,4.265300681392814
0.0546666666666666,0.3844202483285577,1.0,2.5,10,voxelwise_rft,4.265300681392814
0.0666666666666666,0.3945329512893982,1.0,2.75,10,voxelwise_rft,4.265300681392814
0.0813333333333333,0.4023113658070677,1.0,3.0,10,voxelwise_rft,4.265300681392814
0.0986666666666666,3.72960372960373e-05,1.25,0.0,10,voxelwise_rft,4.172009557286839
0.0866666666666666,9.324009324009324e-05,1.25,0.1,10,voxelwise_rft,4.172009557286839
0.1053333333333333,0.0028717948717948,1.25,0.25,10,voxelwise_rft,4.172009557286839
0.0906666666666666,0.0686868686868686,1.25,0.5,10,voxelwise_rft,4.172009557286839
0.108,0.184006216006216,1.25,0.75,10,voxelwise_rft,4.172009557286839
0.08,0.24398445998446,1.25,1.0,10,voxelwise_rft,4.172009557286839
0.1066666666666666,0.2743092463092463,1.25,1.25,10,voxelwise_rft,4.172009557286839
0.0933333333333333,0.2962610722610723,1.25,1.5,10,voxelwise_rft,4.172009557286839
0.0826666666666666,0.3139611499611499,1.25,1.75,10,voxelwise_rft,4.172009557286839
0.0946666666666666,0.3272074592074592,1.25,2.0,10,voxelwise_rft,4.172009557286839
0.0946666666666666,0.3375073815073815,1.25,2.25,10,voxelwise_rft,4.172009557286839
0.0986666666666666,0.3463341103341103,1.25,2.5,10,voxelwise_rft,4.172009557286839
0.1093333333333333,0.3544646464646465,1.25,2.75,10,voxelwise_rft,4.172009557286839
0.116,0.3633038073038074,1.25,3.0,10,voxelwise_rft,4.172009557286839
0.0986666666666666,4.453176162409953e-05,1.5,0.0,10,voxelwise_rft,4.089450185210059
0.112,0.0002017026850032,1.5,0.1,10,voxelwise_rft,4.089450185210059
0.1186666666666666,0.0073241650294695,1.5,0.25,10,voxelwise_rft,4.089450185210059
0.1133333333333333,0.100995415848068,1.5,0.5,10,voxelwise_rft,4.089450185210059
0.0946666666666666,0.1896764898493778,1.5,0.75,10,voxelwise_rft,4.089450185210059
0.1226666666666666,0.2305933202357563,1.5,1.0,10,voxelwise_rft,4.089450185210059
0.108,0.2586247544204322,1.5,1.25,10,voxelwise_rft,4.089450185210059
0.1213333333333333,0.2783575638506876,1.5,1.5,10,voxelwise_rft,4.089450185210059
0.1133333333333333,0.2931080550098231,1.5,1.75,10,voxelwise_rft,4.089450185210059
0.116,0.3064204322200393,1.5,2.0,10,voxelwise_rft,4.089450185210059
0.1026666666666666,0.3179174852652259,1.5,2.25,10,voxelwise_rft,4.089450185210059
0.1146666666666666,0.32845317616241,1.5,2.5,10,voxelwise_rft,4.089450185210059
0.1146666666666666,0.3384649639816633,1.5,2.75,10,voxelwise_rft,4.089450185210059
0.1146666666666666,0.3464963981663392,1.5,3.0,10,voxelwise_rft,4.089450185210059
0.128,5.289256198347108e-05,1.75,0.0,10,voxelwise_rft,4.016539390431617
0.136,0.0002666666666666,1.75,0.1,10,voxelwise_rft,4.016539390431617
0.1306666666666666,0.0125223140495867,1.75,0.25,10,voxelwise_rft,4.016539390431617
0.1173333333333333,0.1148033057851239,1.75,0.5,10,voxelwise_rft,4.016539390431617
0.1213333333333333,0.1817895316804408,1.75,0.75,10,voxelwise_rft,4.016539390431617
0.1373333333333333,0.2174369146005509,1.75,1.0,10,voxelwise_rft,4.016539390431617
0.144,0.2416771349862259,1.75,1.25,10,voxelwise_rft,4.016539390431617
0.1146666666666666,0.259900826446281,1.75,1.5,10,voxelwise_rft,4.016539390431617
0.1293333333333333,0.2752859504132231,1.75,1.75,10,voxelwise_rft,4.016539390431617
0.148,0.2886545454545454,1.75,2.0,10,voxelwise_rft,4.016539390431617
0.1346666666666666,0.2994754820936639,1.75,2.25,10,voxelwise_rft,4.016539390431617
0.1386666666666666,0.3083570247933884,1.75,2.5,10,voxelwise_rft,4.016539390431617
0.1426666666666666,0.3162446280991736,1.75,2.75,10,voxelwise_rft,4.016539390431617
0.12,0.3235504132231405,1.75,3.0,10,voxelwise_rft,4.016539390431617
0.1253333333333333,9.182209469153516e-05,2.0,0.0,10,voxelwise_rft,3.951397021980138
0.1293333333333333,0.000443806791009,2.0,0.1,10,voxelwise_rft,3.951397021980138
0.1253333333333333,0.0183299856527977,2.0,0.25,10,voxelwise_rft,3.951397021980138
0.1493333333333333,0.1220028694404591,2.0,0.5,10,voxelwise_rft,3.951397021980138
0.1333333333333333,0.1766121472979435,2.0,0.75,10,voxelwise_rft,3.951397021980138
0.136,0.2086197991391678,2.0,1.0,10,voxelwise_rft,3.951397021980138
0.14,0.2314605451936872,2.0,1.25,10,voxelwise_rft,3.951397021980138
0.1586666666666666,0.2502649450023911,2.0,1.5,10,voxelwise_rft,3.951397021980138
0.144,0.2649029172644668,2.0,1.75,10,voxelwise_rft,3.951397021980138
0.1306666666666666,0.2771975131516021,2.0,2.0,10,voxelwise_rft,3.951397021980138
0.1386666666666666,0.2878986131037781,2.0,2.25,10,voxelwise_rft,3.951397021980138
0.1453333333333333,0.2974576757532281,2.0,2.5,10,voxelwise_rft,3.951397021980138
0.1226666666666666,0.3055227164036346,2.0,2.75,10,voxelwise_rft,3.951397021980138
0.1373333333333333,0.3139033955045432,2.0,3.0,10,voxelwise_rft,3.951397021980138
0.156,0.0001015397419891,2.25,0.0,10,voxelwise_rft,3.890207520547001
0.1306666666666666,0.000629213483146,2.25,0.1,10,voxelwise_rft,3.890207520547001
0.1213333333333333,0.0249171868497711,2.25,0.25,10,voxelwise_rft,3.890207520547001
0.1493333333333333,0.1210303786933,2.25,0.5,10,voxelwise_rft,3.890207520547001
0.14,0.1700957136912192,2.25,0.75,10,voxelwise_rft,3.890207520547001
0.136,0.2008938826466916,2.25,1.0,10,voxelwise_rft,3.890207520547001
0.116,0.2232143154390345,2.25,1.25,10,voxelwise_rft,3.890207520547001
0.132,0.2414298793175197,2.25,1.5,10,voxelwise_rft,3.890207520547001
0.136,0.2553757802746567,2.25,1.75,10,voxelwise_rft,3.890207520547001
0.148,0.2669846025801082,2.25,2.0,10,voxelwise_rft,3.890207520547001
0.1306666666666666,0.2786433624635872,2.25,2.25,10,voxelwise_rft,3.890207520547001
0.14,0.2884560965459842,2.25,2.5,10,voxelwise_rft,3.890207520547001
0.1306666666666666,0.2954556803995006,2.25,2.75,10,voxelwise_rft,3.890207520547001
0.1373333333333333,0.303204327923429,2.25,3.0,10,voxelwise_rft,3.890207520547001
0.1413333333333333,0.0001255932822197,2.5,0.0,10,voxelwise_rft,3.83781368500796
0.1573333333333333,0.0010865279299014,2.5,0.1,10,voxelwise_rft,3.83781368500796
0.1413333333333333,0.0308141657539247,2.5,0.25,10,voxelwise_rft,3.83781368500796
0.1533333333333333,0.1195487404162102,2.5,0.5,10,voxelwise_rft,3.83781368500796
0.1573333333333333,0.1647287331142752,2.5,0.75,10,voxelwise_rft,3.83781368500796
0.152,0.1939832055494706,2.5,1.0,10,voxelwise_rft,3.83781368500796
0.1533333333333333,0.216118291347207,2.5,1.25,10,voxelwise_rft,3.83781368500796
0.14,0.2326907630522088,2.5,1.5,10,voxelwise_rft,3.83781368500796
0.132,0.2470478276743337,2.5,1.75,10,voxelwise_rft,3.83781368500796
0.1186666666666666,0.2590755750273823,2.5,2.0,10,voxelwise_rft,3.83781368500796
0.14,0.2689609346476816,2.5,2.25,10,voxelwise_rft,3.83781368500796
0.1346666666666666,0.2788682000730194,2.5,2.5,10,voxelwise_rft,3.83781368500796
0.1333333333333333,0.2867951807228915,2.5,2.75,10,voxelwise_rft,3.83781368500796
0.1573333333333333,0.2936809054399416,2.5,3.0,10,voxelwise_rft,3.83781368500796
0.1306666666666666,0.0001229586935638,2.75,0.0,10,voxelwise_rft,3.788021995500629
0.132,0.0012359910342619,2.75,0.1,10,voxelwise_rft,3.788021995500629
0.1506666666666666,0.0339365994236311,2.75,0.25,10,voxelwise_rft,3.788021995500629
0.168,0.1158334934357989,2.75,0.5,10,voxelwise_rft,3.788021995500629
0.156,0.1588869676593019,2.75,0.75,10,voxelwise_rft,3.788021995500629
0.14,0.1873045148895293,2.75,1.0,10,voxelwise_rft,3.788021995500629
0.1546666666666666,0.2074774255523535,2.75,1.25,10,voxelwise_rft,3.788021995500629
0.128,0.2250233749599744,2.75,1.5,10,voxelwise_rft,3.788021995500629
0.1413333333333333,0.2378712776176753,2.75,1.75,10,voxelwise_rft,3.788021995500629
0.124,0.2496548190842138,2.75,2.0,10,voxelwise_rft,3.788021995500629
0.1253333333333333,0.2601741914825488,2.75,2.25,10,voxelwise_rft,3.788021995500629
0.112,0.2689375600384246,2.75,2.5,10,voxelwise_rft,3.788021995500629
0.1333333333333333,0.277143772014089,2.75,2.75,10,voxelwise_rft,3.788021995500629
0.128,0.2853679154658982,2.75,3.0,10,voxelwise_rft,3.788021995500629
0.1386666666666666,0.0002081526452732,3.0,0.0,10,voxelwise_rft,3.742313670870313
0.116,0.0015056374674761,3.0,0.1,10,voxelwise_rft,3.742313670870313
0.1346666666666666,0.0377958947672737,3.0,0.25,10,voxelwise_rft,3.742313670870313
0.1453333333333333,0.1146527898236484,3.0,0.5,10,voxelwise_rft,3.742313670870313
0.1546666666666666,0.1560520381613183,3.0,0.75,10,voxelwise_rft,3.742313670870313
0.164,0.1841052327262214,3.0,1.0,10,voxelwise_rft,3.742313670870313
0.1346666666666666,0.2055854293148309,3.0,1.25,10,voxelwise_rft,3.742313670870313
0.1333333333333333,0.2209736918184446,3.0,1.5,10,voxelwise_rft,3.742313670870313
0.1213333333333333,0.2353107834634287,3.0,1.75,10,voxelwise_rft,3.742313670870313
0.148,0.2472159583694709,3.0,2.0,10,voxelwise_rft,3.742313670870313
0.1653333333333333,0.2577993639780283,3.0,2.25,10,voxelwise_rft,3.742313670870313
0.156,0.2663035559410234,3.0,2.5,10,voxelwise_rft,3.742313670870313
0.1346666666666666,0.2749152934374096,3.0,2.75,10,voxelwise_rft,3.742313670870313
0.1426666666666666,0.2825047701647875,3.0,3.0,10,voxelwise_rft,3.742313670870313
0.0253333333333333,1.1799410029498524e-05,0.0,0.0,15,voxelwise_rft,4.502623379305938
0.0293333333333333,1.1799410029498524e-05,0.0,0.1,15,voxelwise_rft,4.502623379305938
0.028,8.259587020648968e-05,0.0,0.25,15,voxelwise_rft,4.502623379305938
0.024,0.0009439528023598,0.0,0.5,15,voxelwise_rft,4.502623379305938
0.02,0.0069144542772861,0.0,0.75,15,voxelwise_rft,4.502623379305938
0.0306666666666666,0.0335575221238938,0.0,1.0,15,voxelwise_rft,4.502623379305938
0.02,0.1117758112094395,0.0,1.25,15,voxelwise_rft,4.502623379305938
0.0213333333333333,0.2692507374631268,0.0,1.5,15,voxelwise_rft,4.502623379305938
0.0306666666666666,0.4935103244837758,0.0,1.75,15,voxelwise_rft,4.502623379305938
0.028,0.7162241887905605,0.0,2.0,15,voxelwise_rft,4.502623379305938
0.024,0.8730855457227138,0.0,2.25,15,voxelwise_rft,4.502623379305938
0.0226666666666666,0.9567905604719764,0.0,2.5,15,voxelwise_rft,4.502623379305938
0.0346666666666666,0.9877522123893804,0.0,2.75,15,voxelwise_rft,4.502623379305938
0.0293333333333333,0.9975103244837756,0.0,3.0,15,voxelwise_rft,4.502623379305938
0.0333333333333333,0.0,0.1,0.0,15,voxelwise_rft,4.503141791507842
0.0213333333333333,0.0,0.1,0.1,15,voxelwise_rft,4.503141791507842
0.0306666666666666,8.259587020648968e-05,0.1,0.25,15,voxelwise_rft,4.503141791507842
0.02,0.0008377581120943,0.1,0.5,15,voxelwise_rft,4.503141791507842
0.024,0.0067256637168141,0.1,0.75,15,voxelwise_rft,4.503141791507842
0.0306666666666666,0.0322949852507374,0.1,1.0,15,voxelwise_rft,4.503141791507842
0.0173333333333333,0.1098053097345132,0.1,1.25,15,voxelwise_rft,4.503141791507842
0.0306666666666666,0.2707846607669616,0.1,1.5,15,voxelwise_rft,4.503141791507842
0.0346666666666666,0.4897935103244838,0.1,1.75,15,voxelwise_rft,4.503141791507842
0.0293333333333333,0.7136519174041299,0.1,2.0,15,voxelwise_rft,4.503141791507842
0.0146666666666666,0.8726725663716814,0.1,2.25,15,voxelwise_rft,4.503141791507842
0.0266666666666666,0.9558230088495576,0.1,2.5,15,voxelwise_rft,4.503141791507842
0.0213333333333333,0.9878466076696164,0.1,2.75,15,voxelwise_rft,4.503141791507842
0.0146666666666666,0.9974277286135692,0.1,3.0,15,voxelwise_rft,4.503141791507842
0.028,0.0,0.25,0.0,15,voxelwise_rft,4.503541499391493
0.0253333333333333,8.948545861297538e-06,0.25,0.1,15,voxelwise_rft,4.503541499391493
0.0293333333333333,6.263982102908278e-05,0.25,0.25,15,voxelwise_rft,4.503541499391493
0.0293333333333333,0.0006711409395973,0.25,0.5,15,voxelwise_rft,4.503541499391493
0.0306666666666666,0.0047158836689038,0.25,0.75,15,voxelwise_rft,4.503541499391493
0.028,0.0249306487695749,0.25,1.0,15,voxelwise_rft,4.503541499391493
0.02,0.0838568232662192,0.25,1.25,15,voxelwise_rft,4.503541499391493
0.0226666666666666,0.2049306487695749,0.25,1.5,15,voxelwise_rft,4.503541499391493
0.0293333333333333,0.3758926174496644,0.25,1.75,15,voxelwise_rft,4.503541499391493
0.028,0.5434541387024608,0.25,2.0,15,voxelwise_rft,4.503541499391493
0.028,0.6621476510067115,0.25,2.25,15,voxelwise_rft,4.503541499391493
0.0253333333333333,0.7252259507829979,0.25,2.5,15,voxelwise_rft,4.503541499391493
0.0173333333333333,0.7493333333333333,0.25,2.75,15,voxelwise_rft,4.503541499391493
0.0253333333333333,0.7566979865771812,0.25,3.0,15,voxelwise_rft,4.503541499391493
0.0266666666666666,0.0,0.5,0.0,15,voxelwise_rft,4.483508419489315
0.0333333333333333,1.2519561815336464e-05,0.5,0.1,15,voxelwise_rft,4.483508419489315
0.032,0.0001064162754303,0.5,0.25,15,voxelwise_rft,4.483508419489315
0.0293333333333333,0.0036056338028169,0.5,0.5,15,voxelwise_rft,4.483508419489315
0.0266666666666666,0.0356807511737089,0.5,0.75,15,voxelwise_rft,4.483508419489315
0.0306666666666666,0.1488137715179968,0.5,1.0,15,voxelwise_rft,4.483508419489315
0.0213333333333333,0.3222535211267606,0.5,1.25,15,voxelwise_rft,4.483508419489315
0.0306666666666666,0.4517996870109546,0.5,1.5,15,voxelwise_rft,4.483508419489315
0.0333333333333333,0.508738654147105,0.5,1.75,15,voxelwise_rft,4.483508419489315
0.0293333333333333,0.5257089201877935,0.5,2.0,15,voxelwise_rft,4.483508419489315
0.0293333333333333,0.5297840375586855,0.5,2.25,15,voxelwise_rft,4.483508419489315
0.0333333333333333,0.5308857589984352,0.5,2.5,15,voxelwise_rft,4.483508419489315
0.032,0.5313489827856026,0.5,2.75,15,voxelwise_rft,4.483508419489315
0.036,0.5318059467918623,0.5,3.0,15,voxelwise_rft,4.483508419489315
0.0426666666666666,0.0,0.75,0.0,15,voxelwise_rft,4.372337065985718
0.052,4.210526315789474e-05,0.75,0.1,15,voxelwise_rft,4.372337065985718
0.0386666666666666,0.0015485380116959,0.75,0.25,15,voxelwise_rft,4.372337065985718
0.04,0.0573567251461988,0.75,0.5,15,voxelwise_rft,4.372337065985718
0.04,0.2461988304093567,0.75,0.75,15,voxelwise_rft,4.372337065985718
0.036,0.3556350877192982,0.75,1.0,15,voxelwise_rft,4.372337065985718
0.0346666666666666,0.388991812865497,0.75,1.25,15,voxelwise_rft,4.372337065985718
0.052,0.4056140350877193,0.75,1.5,15,voxelwise_rft,4.372337065985718
0.06,0.4195508771929824,0.75,1.75,15,voxelwise_rft,4.372337065985718
0.0586666666666666,0.4336654970760234,0.75,2.0,15,voxelwise_rft,4.372337065985718
0.0533333333333333,0.4484444444444444,0.75,2.25,15,voxelwise_rft,4.372337065985718
0.048,0.4618292397660819,0.75,2.5,15,voxelwise_rft,4.372337065985718
0.0493333333333333,0.4713684210526316,0.75,2.75,15,voxelwise_rft,4.372337065985718
0.0426666666666666,0.4809076023391813,0.75,3.0,15,voxelwise_rft,4.372337065985718
0.0786666666666666,3.056351480420248e-05,1.0,0.0,15,voxelwise_rft,4.265300681392814
0.064,0.0001298949379178,1.0,0.1,15,voxelwise_rft,4.265300681392814
0.056,0.0070678127984718,1.0,0.25,15,voxelwise_rft,4.265300681392814
0.056,0.1532722063037249,1.0,0.5,15,voxelwise_rft,4.265300681392814
0.0586666666666666,0.2864680038204393,1.0,0.75,15,voxelwise_rft,4.265300681392814
0.0653333333333333,0.3280878701050621,1.0,1.0,15,voxelwise_rft,4.265300681392814
0.0693333333333333,0.3553467048710602,1.0,1.25,15,voxelwise_rft,4.265300681392814
0.076,0.37774594078319,1.0,1.5,15,voxelwise_rft,4.265300681392814
0.076,0.3936809933142311,1.0,1.75,15,voxelwise_rft,4.265300681392814
0.0613333333333333,0.4053409742120344,1.0,2.0,15,voxelwise_rft,4.265300681392814
0.06,0.4135893027698185,1.0,2.25,15,voxelwise_rft,4.265300681392814
0.0786666666666666,0.4205807067812798,1.0,2.5,15,voxelwise_rft,4.265300681392814
0.068,0.4275835721107927,1.0,2.75,15,voxelwise_rft,4.265300681392814
0.0706666666666666,0.4341394460362941,1.0,3.0,15,voxelwise_rft,4.265300681392814
0.0826666666666666,2.1756021756021755e-05,1.25,0.0,15,voxelwise_rft,4.172009557286839
0.0826666666666666,0.0003449883449883,1.25,0.1,15,voxelwise_rft,4.172009557286839
0.0666666666666666,0.0199036519036519,1.25,0.25,15,voxelwise_rft,4.172009557286839
0.112,0.1925407925407925,1.25,0.5,15,voxelwise_rft,4.172009557286839
0.092,0.2636114996114996,1.25,0.75,15,voxelwise_rft,4.172009557286839
0.084,0.298986790986791,1.25,1.0,15,voxelwise_rft,4.172009557286839
0.0813333333333333,0.3236083916083916,1.25,1.25,15,voxelwise_rft,4.172009557286839
0.0906666666666666,0.3398850038850038,1.25,1.5,15,voxelwise_rft,4.172009557286839
0.0706666666666666,0.3524537684537684,1.25,1.75,15,voxelwise_rft,4.172009557286839
0.0893333333333333,0.365031857031857,1.25,2.0,15,voxelwise_rft,4.172009557286839
0.092,0.377053613053613,1.25,2.25,15,voxelwise_rft,4.172009557286839
0.092,0.3882237762237762,1.25,2.5,15,voxelwise_rft,4.172009557286839
0.0933333333333333,0.397087801087801,1.25,2.75,15,voxelwise_rft,4.172009557286839
0.0773333333333333,0.405016317016317,1.25,3.0,15,voxelwise_rft,4.172009557286839
0.0906666666666666,4.7151277013752455e-05,1.5,0.0,15,voxelwise_rft,4.089450185210059
0.0986666666666666,0.0006286836935166,1.5,0.1,15,voxelwise_rft,4.089450185210059
0.096,0.0408592010478061,1.5,0.25,15,voxelwise_rft,4.089450185210059
0.1053333333333333,0.1929246889325475,1.5,0.5,15,voxelwise_rft,4.089450185210059
0.0973333333333333,0.2477485265225933,1.5,0.75,15,voxelwise_rft,4.089450185210059
0.092,0.2797616240995416,1.5,1.0,15,voxelwise_rft,4.089450185210059
0.1013333333333333,0.3009927963326784,1.5,1.25,15,voxelwise_rft,4.089450185210059
0.1093333333333333,0.3195887360838245,1.5,1.5,15,voxelwise_rft,4.089450185210059
0.0986666666666666,0.3353948919449901,1.5,1.75,15,voxelwise_rft,4.089450185210059
0.104,0.3477982973149968,1.5,2.0,15,voxelwise_rft,4.089450185210059
0.084,0.3572730844793713,1.5,2.25,15,voxelwise_rft,4.089450185210059
0.1,0.3651735428945644,1.5,2.5,15,voxelwise_rft,4.089450185210059
0.0946666666666666,0.3712612966601179,1.5,2.75,15,voxelwise_rft,4.089450185210059
0.116,0.3787426326129666,1.5,3.0,15,voxelwise_rft,4.089450185210059
0.096,3.305785123966942e-05,1.75,0.0,15,voxelwise_rft,4.016539390431617
0.0986666666666666,0.0010380165289256,1.75,0.1,15,voxelwise_rft,4.016539390431617
0.112,0.0600088154269972,1.75,0.25,15,voxelwise_rft,4.016539390431617
0.1066666666666666,0.1830258953168043,1.75,0.5,15,voxelwise_rft,4.016539390431617
0.1053333333333333,0.2313146005509641,1.75,0.75,15,voxelwise_rft,4.016539390431617
0.1133333333333333,0.259795041322314,1.75,1.0,15,voxelwise_rft,4.016539390431617
0.1173333333333333,0.2823911845730028,1.75,1.25,15,voxelwise_rft,4.016539390431617
0.124,0.2996121212121212,1.75,1.5,15,voxelwise_rft,4.016539390431617
0.112,0.3127030303030303,1.75,1.75,15,voxelwise_rft,4.016539390431617
0.1093333333333333,0.3235746556473829,1.75,2.0,15,voxelwise_rft,4.016539390431617
0.1106666666666666,0.3331746556473829,1.75,2.25,15,voxelwise_rft,4.016539390431617
0.108,0.3420826446280992,1.75,2.5,15,voxelwise_rft,4.016539390431617
0.116,0.3507900826446281,1.75,2.75,15,voxelwise_rft,4.016539390431617
0.116,0.3590280991735537,1.75,3.0,15,voxelwise_rft,4.016539390431617
0.1186666666666666,7.46054519368723e-05,2.0,0.0,15,voxelwise_rft,3.951397021980138
0.0973333333333333,0.0018842659014825,2.0,0.1,15,voxelwise_rft,3.951397021980138
0.1093333333333333,0.0705136298421807,2.0,0.25,15,voxelwise_rft,3.951397021980138
0.132,0.1763232902917264,2.0,0.5,15,voxelwise_rft,3.951397021980138
0.084,0.2209545671927307,2.0,0.75,15,voxelwise_rft,3.951397021980138
0.12,0.2503089430894309,2.0,1.0,15,voxelwise_rft,3.951397021980138
0.1146666666666666,0.2712673362027737,2.0,1.25,15,voxelwise_rft,3.951397021980138
0.1106666666666666,0.2875160210425633,2.0,1.5,15,voxelwise_rft,3.951397021980138
0.1093333333333333,0.3002659014825442,2.0,1.75,15,voxelwise_rft,3.951397021980138
0.112,0.3133199426111908,2.0,2.0,15,voxelwise_rft,3.951397021980138
0.1186666666666666,0.3249507412721186,2.0,2.25,15,voxelwise_rft,3.951397021980138
0.1173333333333333,0.3332606408417025,2.0,2.5,15,voxelwise_rft,3.951397021980138
0.124,0.3408895265423242,2.0,2.75,15,voxelwise_rft,3.951397021980138
0.1,0.3476939263510282,2.0,3.0,15,voxelwise_rft,3.951397021980138
0.1106666666666666,0.0001398252184769,2.25,0.0,15,voxelwise_rft,3.890207520547001
0.0986666666666666,0.0022338743237619,2.25,0.1,15,voxelwise_rft,3.890207520547001
0.128,0.0769404910528506,2.25,0.25,15,voxelwise_rft,3.890207520547001
0.112,0.1691851851851852,2.25,0.5,15,voxelwise_rft,3.890207520547001
0.1226666666666666,0.211210986267166,2.25,0.75,15,voxelwise_rft,3.890207520547001
0.1093333333333333,0.2396521015397419,2.25,1.0,15,voxelwise_rft,3.890207520547001
0.1026666666666666,0.2601298377028714,2.25,1.25,15,voxelwise_rft,3.890207520547001
0.1213333333333333,0.2772567623803578,2.25,1.5,15,voxelwise_rft,3.890207520547001
0.1,0.2904153141905951,2.25,1.75,15,voxelwise_rft,3.890207520547001
0.12,0.3019592176446108,2.25,2.0,15,voxelwise_rft,3.890207520547001
0.1146666666666666,0.3119317519766958,2.25,2.25,15,voxelwise_rft,3.890207520547001
0.124,0.3207973366625052,2.25,2.5,15,voxelwise_rft,3.890207520547001
0.1186666666666666,0.3281980857261756,2.25,2.75,15,voxelwise_rft,3.890207520547001
0.112,0.3359200998751561,2.25,3.0,15,voxelwise_rft,3.890207520547001
0.1173333333333333,0.0001664841182913,2.5,0.0,15,voxelwise_rft,3.83781368500796
0.1266666666666666,0.0038948521358159,2.5,0.1,15,voxelwise_rft,3.83781368500796
0.1253333333333333,0.0797400511135451,2.5,0.25,15,voxelwise_rft,3.83781368500796
0.1133333333333333,0.1626549835706462,2.5,0.5,15,voxelwise_rft,3.83781368500796
0.1,0.2040438116100766,2.5,0.75,15,voxelwise_rft,3.83781368500796
0.0986666666666666,0.2317283680175246,2.5,1.0,15,voxelwise_rft,3.83781368500796
0.112,0.2516918583424607,2.5,1.25,15,voxelwise_rft,3.83781368500796
0.0986666666666666,0.2675998539612997,2.5,1.5,15,voxelwise_rft,3.83781368500796
0.1066666666666666,0.2812413289521723,2.5,1.75,15,voxelwise_rft,3.83781368500796
0.108,0.2926411098941219,2.5,2.0,15,voxelwise_rft,3.83781368500796
0.0973333333333333,0.3032055494706097,2.5,2.25,15,voxelwise_rft,3.83781368500796
0.1013333333333333,0.3123840817816721,2.5,2.5,15,voxelwise_rft,3.83781368500796
0.124,0.3197999269806499,2.5,2.75,15,voxelwise_rft,3.83781368500796
0.1013333333333333,0.326820007301935,2.5,3.0,15,voxelwise_rft,3.83781368500796
0.1186666666666666,0.0001178354146653,2.75,0.0,15,voxelwise_rft,3.788021995500629
0.1106666666666666,0.0037899455651617,2.75,0.1,15,voxelwise_rft,3.788021995500629
0.108,0.0803176432917067,2.75,0.25,15,voxelwise_rft,3.788021995500629
0.104,0.157092539225104,2.75,0.5,15,voxelwise_rft,3.788021995500629
0.1026666666666666,0.1954812680115274,2.75,0.75,15,voxelwise_rft,3.788021995500629
0.1133333333333333,0.2216125520333013,2.75,1.0,15,voxelwise_rft,3.788021995500629
