fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.037333333333333336,0.00020022753128555177,1.25,0.5,5,Bonferroni,t
0.03333333333333333,0.0006552901023890785,1.25,0.75,5,Bonferroni,t
0.044,0.001974971558589306,1.25,1.0,5,Bonferroni,t
0.036,0.00425028441410694,1.25,1.25,5,Bonferroni,t
0.04133333333333333,0.008,1.25,1.5,5,Bonferroni,t
0.029333333333333333,0.013219567690557451,1.25,1.75,5,Bonferroni,t
0.032,0.020891922639362914,1.25,2.0,5,Bonferroni,t
0.036,0.03004778156996587,1.25,2.25,5,Bonferroni,t
0.030666666666666665,0.04333560864618885,1.25,2.5,5,Bonferroni,t
0.037333333333333336,0.0576245733788396,1.25,2.75,5,Bonferroni,t
0.030666666666666665,0.07142207053469851,1.25,3.0,5,Bonferroni,t
0.028,3.910068426197458e-06,1.5,0.0,5,Bonferroni,t
0.03866666666666667,3.910068426197458e-06,1.5,0.1,5,Bonferroni,t
0.03866666666666667,5.083088954056695e-05,1.5,0.25,5,Bonferroni,t
0.03333333333333333,0.00023069403714565006,1.5,0.5,5,Bonferroni,t
0.036,0.0009227761485826003,1.5,0.75,5,Bonferroni,t
0.034666666666666665,0.002709677419354839,1.5,1.0,5,Bonferroni,t
0.042666666666666665,0.004969696969696969,1.5,1.25,5,Bonferroni,t
0.03333333333333333,0.01040078201368524,1.5,1.5,5,Bonferroni,t
0.03333333333333333,0.01824046920821114,1.5,1.75,5,Bonferroni,t
0.025333333333333333,0.027390029325513193,1.5,2.0,5,Bonferroni,t
0.032,0.039804496578690125,1.5,2.25,5,Bonferroni,t
0.02266666666666667,0.054134897360703815,1.5,2.5,5,Bonferroni,t
0.03333333333333333,0.06994330400782013,1.5,2.75,5,Bonferroni,t
0.024,0.09015835777126098,1.5,3.0,5,Bonferroni,t
0.04133333333333333,1.3300083125519534e-05,1.75,0.0,5,Bonferroni,t
0.036,9.97506234413965e-06,1.75,0.1,5,Bonferroni,t
0.030666666666666665,5.6525353283458015e-05,1.75,0.25,5,Bonferroni,t
0.03333333333333333,0.0002427265170407315,1.75,0.5,5,Bonferroni,t
0.032,0.0012103075644222777,1.75,0.75,5,Bonferroni,t
0.030666666666666665,0.003019118869492934,1.75,1.0,5,Bonferroni,t
0.052,0.006357439733998338,1.75,1.25,5,Bonferroni,t
0.029333333333333333,0.012645054031587697,1.75,1.5,5,Bonferroni,t
0.04666666666666667,0.02170906068162926,1.75,1.75,5,Bonferroni,t
0.06,0.03176724854530341,1.75,2.0,5,Bonferroni,t
0.048,0.04587198669991687,1.75,2.25,5,Bonferroni,t
0.02666666666666667,0.06138320864505403,1.75,2.5,5,Bonferroni,t
0.03333333333333333,0.07926517040731504,1.75,2.75,5,Bonferroni,t
0.034666666666666665,0.09611970074812967,1.75,3.0,5,Bonferroni,t
0.037333333333333336,3.051106025934401e-06,2.0,0.0,5,Bonferroni,t
0.02266666666666667,1.5255530129672008e-05,2.0,0.1,5,Bonferroni,t
0.034666666666666665,5.186880244088482e-05,2.0,0.25,5,Bonferroni,t
0.030666666666666665,0.0003051106025934401,2.0,0.5,5,Bonferroni,t
0.036,0.0012967200610221204,2.0,0.75,5,Bonferroni,t
0.04533333333333334,0.004237986270022883,2.0,1.0,5,Bonferroni,t
0.042666666666666665,0.008308161708619375,2.0,1.25,5,Bonferroni,t
0.034666666666666665,0.01616475972540046,2.0,1.5,5,Bonferroni,t
0.03866666666666667,0.025104500381388253,2.0,1.75,5,Bonferroni,t
0.03333333333333333,0.03738520213577422,2.0,2.0,5,Bonferroni,t
0.04666666666666667,0.05092906178489703,2.0,2.25,5,Bonferroni,t
0.030666666666666665,0.06958962623951181,2.0,2.5,5,Bonferroni,t
0.036,0.08634324942791761,2.0,2.75,5,Bonferroni,t
0.042666666666666665,0.10599237223493518,2.0,3.0,5,Bonferroni,t
0.034666666666666665,1.3413816230717639e-05,2.25,0.0,5,Bonferroni,t
0.042666666666666665,1.0731052984574111e-05,2.25,0.1,5,Bonferroni,t
0.04,4.560697518443998e-05,2.25,0.25,5,Bonferroni,t
0.048,0.0003916834339369551,2.25,0.5,5,Bonferroni,t
0.021333333333333333,0.0015425888665325284,2.25,0.75,5,Bonferroni,t
0.042666666666666665,0.0042548625083836345,2.25,1.0,5,Bonferroni,t
0.052,0.009016767270288396,2.25,1.25,5,Bonferroni,t
0.02666666666666667,0.016415828303152247,2.25,1.5,5,Bonferroni,t
0.030666666666666665,0.027522468142186455,2.25,1.75,5,Bonferroni,t
0.028,0.04052850435949028,2.25,2.0,5,Bonferroni,t
0.029333333333333333,0.05692018779342723,2.25,2.25,5,Bonferroni,t
0.03333333333333333,0.07330382293762576,2.25,2.5,5,Bonferroni,t
0.04133333333333333,0.08784708249496981,2.25,2.75,5,Bonferroni,t
0.028,0.10669885982562038,2.25,3.0,5,Bonferroni,t
0.034666666666666665,9.506833036244801e-06,2.5,0.0,5,Bonferroni,t
0.03333333333333333,1.1883541295306e-05,2.5,0.1,5,Bonferroni,t
0.03333333333333333,5.941770647653e-05,2.5,0.25,5,Bonferroni,t
0.03333333333333333,0.000380273321449792,2.5,0.5,5,Bonferroni,t
0.036,0.0016446821152703505,2.5,0.75,5,Bonferroni,t
