fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.0,0.001327433628318584,0.25,0.5,15,Voxel-wise permutation,n
0.0,0.009734513274336285,0.25,0.75,15,Voxel-wise permutation,n
0.05,0.048672566371681415,0.25,1.0,15,Voxel-wise permutation,n
0.05,0.1588495575221239,0.25,1.25,15,Voxel-wise permutation,n
0.05,0.3584070796460177,0.25,1.5,15,Voxel-wise permutation,n
0.05,0.645132743362832,0.25,1.75,15,Voxel-wise permutation,n
0.05,0.8212389380530973,0.25,2.0,15,Voxel-wise permutation,n
0.05,0.9225663716814159,0.25,2.25,15,Voxel-wise permutation,n
0.0,0.9792035398230091,0.25,2.5,15,Voxel-wise permutation,n
0.1,0.9964601769911505,0.25,2.75,15,Voxel-wise permutation,n
0.05,0.9991150442477876,0.25,3.0,15,Voxel-wise permutation,n
0.1,0.0,0.5,0.0,15,Voxel-wise permutation,n
0.0,0.0,0.5,0.1,15,Voxel-wise permutation,n
0.05,0.0008875739644970415,0.5,0.25,15,Voxel-wise permutation,n
0.05,0.007988165680473374,0.5,0.5,15,Voxel-wise permutation,n
0.0,0.07041420118343195,0.5,0.75,15,Voxel-wise permutation,n
0.0,0.23757396449704138,0.5,1.0,15,Voxel-wise permutation,n
0.0,0.45798816568047335,0.5,1.25,15,Voxel-wise permutation,n
0.05,0.6180473372781066,0.5,1.5,15,Voxel-wise permutation,n
0.05,0.6556213017751479,0.5,1.75,15,Voxel-wise permutation,n
0.0,0.6644970414201183,0.5,2.0,15,Voxel-wise permutation,n
0.0,0.6701183431952662,0.5,2.25,15,Voxel-wise permutation,n
0.05,0.6692307692307692,0.5,2.5,15,Voxel-wise permutation,n
0.15,0.6695266272189349,0.5,2.75,15,Voxel-wise permutation,n
0.1,0.671301775147929,0.5,3.0,15,Voxel-wise permutation,n
0.0,0.0,0.75,0.0,15,Voxel-wise permutation,n
0.1,0.0,0.75,0.1,15,Voxel-wise permutation,n
0.1,0.001643192488262911,0.75,0.25,15,Voxel-wise permutation,n
0.05,0.07018779342723006,0.75,0.5,15,Voxel-wise permutation,n
0.0,0.3485915492957746,0.75,0.75,15,Voxel-wise permutation,n
0.1,0.4746478873239436,0.75,1.0,15,Voxel-wise permutation,n
0.0,0.5225352112676055,0.75,1.25,15,Voxel-wise permutation,n
0.0,0.546244131455399,0.75,1.5,15,Voxel-wise permutation,n
0.05,0.5666666666666667,0.75,1.75,15,Voxel-wise permutation,n
0.05,0.588262910798122,0.75,2.0,15,Voxel-wise permutation,n
0.05,0.6007042253521127,0.75,2.25,15,Voxel-wise permutation,n
0.0,0.6147887323943662,0.75,2.5,15,Voxel-wise permutation,n
0.05,0.6314553990610328,0.75,2.75,15,Voxel-wise permutation,n
0.0,0.6460093896713615,0.75,3.0,15,Voxel-wise permutation,n
0.1,0.0,1.0,0.0,15,Voxel-wise permutation,n
0.1,0.00019157088122605362,1.0,0.1,15,Voxel-wise permutation,n
0.05,0.005555555555555556,1.0,0.25,15,Voxel-wise permutation,n
0.15,0.20517241379310347,1.0,0.5,15,Voxel-wise permutation,n
0.1,0.37337164750957863,1.0,0.75,15,Voxel-wise permutation,n
0.05,0.435632183908046,1.0,1.0,15,Voxel-wise permutation,n
0.05,0.47030651340996166,1.0,1.25,15,Voxel-wise permutation,n
0.0,0.5072796934865901,1.0,1.5,15,Voxel-wise permutation,n
0.0,0.5218390804597701,1.0,1.75,15,Voxel-wise permutation,n
0.0,0.539655172413793,1.0,2.0,15,Voxel-wise permutation,n
0.0,0.5553639846743295,1.0,2.25,15,Voxel-wise permutation,n
0.15,0.5624521072796935,1.0,2.5,15,Voxel-wise permutation,n
0.1,0.5674329501915709,1.0,2.75,15,Voxel-wise permutation,n
0.0,0.5798850574712644,1.0,3.0,15,Voxel-wise permutation,n
0.1,0.0,1.25,0.0,15,Voxel-wise permutation,n
0.05,0.00017064846416382253,1.25,0.1,15,Voxel-wise permutation,n
0.0,0.031911262798634814,1.25,0.25,15,Voxel-wise permutation,n
0.05,0.27013651877133105,1.25,0.5,15,Voxel-wise permutation,n
0.0,0.37081911262798634,1.25,0.75,15,Voxel-wise permutation,n
0.0,0.4341296928327645,1.25,1.0,15,Voxel-wise permutation,n
0.05,0.4670648464163823,1.25,1.25,15,Voxel-wise permutation,n
0.05,0.4878839590443686,1.25,1.5,15,Voxel-wise permutation,n
0.05,0.5042662116040955,1.25,1.75,15,Voxel-wise permutation,n
0.0,0.5267918088737202,1.25,2.0,15,Voxel-wise permutation,n
0.0,0.5448805460750853,1.25,2.25,15,Voxel-wise permutation,n
0.1,0.5588737201365188,1.25,2.5,15,Voxel-wise permutation,n
0.0,0.5771331058020477,1.25,2.75,15,Voxel-wise permutation,n
0.05,0.5861774744027304,1.25,3.0,15,Voxel-wise permutation,n
0.05,0.0,1.5,0.0,15,Voxel-wise permutation,n
0.1,0.0019061583577712608,1.5,0.1,15,Voxel-wise permutation,n
0.05,0.055278592375366566,1.5,0.25,15,Voxel-wise permutation,n
0.05,0.2717008797653958,1.5,0.5,15,Voxel-wise permutation,n
0.1,0.3516129032258064,1.5,0.75,15,Voxel-wise permutation,n
0.0,0.41085043988269787,1.5,1.0,15,Voxel-wise permutation,n
0.1,0.4381231671554252,1.5,1.25,15,Voxel-wise permutation,n
0.05,0.4640762463343108,1.5,1.5,15,Voxel-wise permutation,n
0.15,0.4929618768328446,1.5,1.75,15,Voxel-wise permutation,n
0.15,0.5109970674486803,1.5,2.0,15,Voxel-wise permutation,n
0.0,0.5274193548387097,1.5,2.25,15,Voxel-wise permutation,n
0.05,0.5340175953079178,1.5,2.5,15,Voxel-wise permutation,n
0.0,0.5451612903225806,1.5,2.75,15,Voxel-wise permutation,n
0.0,0.5573313782991203,1.5,3.0,15,Voxel-wise permutation,n
0.1,0.0,1.75,0.0,15,Voxel-wise permutation,n
0.2,0.0003740648379052369,1.75,0.1,15,Voxel-wise permutation,n
0.05,0.05847880299251871,1.75,0.25,15,Voxel-wise permutation,n
0.05,0.26471321695760597,1.75,0.5,15,Voxel-wise permutation,n
0.1,0.3384039900249377,1.75,0.75,15,Voxel-wise permutation,n
0.1,0.37481296758104743,1.75,1.0,15,Voxel-wise permutation,n
0.0,0.4127182044887781,1.75,1.25,15,Voxel-wise permutation,n
0.15,0.44002493765586037,1.75,1.5,15,Voxel-wise permutation,n
0.1,0.4572319201995012,1.75,1.75,15,Voxel-wise permutation,n
0.05,0.47730673316708233,1.75,2.0,15,Voxel-wise permutation,n
0.05,0.4933915211970075,1.75,2.25,15,Voxel-wise permutation,n
0.1,0.5022443890274314,1.75,2.5,15,Voxel-wise permutation,n
0.0,0.5168329177057356,1.75,2.75,15,Voxel-wise permutation,n
0.1,0.5330423940149625,1.75,3.0,15,Voxel-wise permutation,n
0.15,0.0,2.0,0.0,15,Voxel-wise permutation,n
0.05,0.0017162471395881008,2.0,0.1,15,Voxel-wise permutation,n
0.15,0.08409610983981693,2.0,0.25,15,Voxel-wise permutation,n
0.15,0.2548054919908467,2.0,0.5,15,Voxel-wise permutation,n
0.15,0.34267734553775747,2.0,0.75,15,Voxel-wise permutation,n
0.05,0.3892448512585812,2.0,1.0,15,Voxel-wise permutation,n
0.15,0.4219679633867276,2.0,1.25,15,Voxel-wise permutation,n
0.15,0.44233409610983976,2.0,1.5,15,Voxel-wise permutation,n
0.1,0.4717391304347826,2.0,1.75,15,Voxel-wise permutation,n
0.05,0.49324942791762016,2.0,2.0,15,Voxel-wise permutation,n
0.05,0.49919908466819213,2.0,2.25,15,Voxel-wise permutation,n
0.05,0.5165903890160182,2.0,2.5,15,Voxel-wise permutation,n
0.2,0.5346681922196795,2.0,2.75,15,Voxel-wise permutation,n
0.15,0.5445080091533181,2.0,3.0,15,Voxel-wise permutation,n
0.05,0.0,2.25,0.0,15,Voxel-wise permutation,n
0.0,0.0015090543259557343,2.25,0.1,15,Voxel-wise permutation,n
0.25,0.0777665995975855,2.25,0.25,15,Voxel-wise permutation,n
0.1,0.25291750503018107,2.25,0.5,15,Voxel-wise permutation,n
0.05,0.3268611670020121,2.25,0.75,15,Voxel-wise permutation,n
0.0,0.3765593561368209,2.25,1.0,15,Voxel-wise permutation,n
0.05,0.40432595573440644,2.25,1.25,15,Voxel-wise permutation,n
0.0,0.43138832997987925,2.25,1.5,15,Voxel-wise permutation,n
0.05,0.45633802816901403,2.25,1.75,15,Voxel-wise permutation,n
0.1,0.47303822937625756,2.25,2.0,15,Voxel-wise permutation,n
0.0,0.48712273641851106,2.25,2.25,15,Voxel-wise permutation,n
0.05,0.49969818913480885,2.25,2.5,15,Voxel-wise permutation,n
0.05,0.5098591549295775,2.25,2.75,15,Voxel-wise permutation,n
0.0,0.5256539235412475,2.25,3.0,15,Voxel-wise permutation,n
0.05,0.0010695187165775401,2.5,0.0,15,Voxel-wise permutation,n
0.15,0.005258467023172906,2.5,0.1,15,Voxel-wise permutation,n
0.1,0.10953654188948306,2.5,0.25,15,Voxel-wise permutation,n
0.05,0.24714795008912657,2.5,0.5,15,Voxel-wise permutation,n
0.0,0.31737967914438503,2.5,0.75,15,Voxel-wise permutation,n
0.0,0.3601604278074867,2.5,1.0,15,Voxel-wise permutation,n
0.05,0.392602495543672,2.5,1.25,15,Voxel-wise permutation,n
0.05,0.4229055258467024,2.5,1.5,15,Voxel-wise permutation,n
0.0,0.43520499108734406,2.5,1.75,15,Voxel-wise permutation,n
0.1,0.45739750445632793,2.5,2.0,15,Voxel-wise permutation,n
0.05,0.47718360071301247,2.5,2.25,15,Voxel-wise permutation,n
0.05,0.48877005347593583,2.5,2.5,15,Voxel-wise permutation,n
0.05,0.5067736185383244,2.5,2.75,15,Voxel-wise permutation,n
0.1,0.5224598930481283,2.5,3.0,15,Voxel-wise permutation,n
0.05,0.0,2.75,0.0,15,Voxel-wise permutation,n
0.0,0.002254428341384863,2.75,0.1,15,Voxel-wise permutation,n
0.1,0.10112721417069244,2.75,0.25,15,Voxel-wise permutation,n
0.1,0.24331723027375202,2.75,0.5,15,Voxel-wise permutation,n
0.1,0.3052334943639291,2.75,0.75,15,Voxel-wise permutation,n
0.2,0.3551529790660225,2.75,1.0,15,Voxel-wise permutation,n
0.0,0.3875201288244766,2.75,1.25,15,Voxel-wise permutation,n
0.05,0.40974235104669887,2.75,1.5,15,Voxel-wise permutation,n
0.15,0.444524959742351,2.75,1.75,15,Voxel-wise permutation,n
0.05,0.4556360708534622,2.75,2.0,15,Voxel-wise permutation,n
0.05,0.46578099838969395,2.75,2.25,15,Voxel-wise permutation,n
0.0,0.48599033816425125,2.75,2.5,15,Voxel-wise permutation,n
0.05,0.5013687600644123,2.75,2.75,15,Voxel-wise permutation,n
0.1,0.5168276972624799,2.75,3.0,15,Voxel-wise permutation,n
0.05,0.0,3.0,0.0,15,Voxel-wise permutation,n
0.15,0.00998531571218796,3.0,0.1,15,Voxel-wise permutation,n
0.05,0.12422907488986785,3.0,0.25,15,Voxel-wise permutation,n
0.05,0.24052863436123348,3.0,0.5,15,Voxel-wise permutation,n
0.1,0.3016152716593245,3.0,0.75,15,Voxel-wise permutation,n
0.1,0.35814977973568285,3.0,1.0,15,Voxel-wise permutation,n
0.0,0.3890602055800294,3.0,1.25,15,Voxel-wise permutation,n
0.0,0.4154185022026432,3.0,1.5,15,Voxel-wise permutation,n
0.2,0.43538913362701914,3.0,1.75,15,Voxel-wise permutation,n
0.05,0.46005873715124823,3.0,2.0,15,Voxel-wise permutation,n
0.15,0.4756975036710719,3.0,2.25,15,Voxel-wise permutation,n
0.05,0.49361233480176203,3.0,2.5,15,Voxel-wise permutation,n
0.05,0.5014684287812041,3.0,2.75,15,Voxel-wise permutation,n
0.05,0.5120411160058737,3.0,3.0,15,Voxel-wise permutation,n
0.0,0.0,0.0,0.0,20,Voxel-wise permutation,n
0.0,0.0,0.0,0.1,20,Voxel-wise permutation,n
0.15,0.0004424778761061947,0.0,0.25,20,Voxel-wise permutation,n
0.0,0.003982300884955752,0.0,0.5,20,Voxel-wise permutation,n
0.05,0.03982300884955752,0.0,0.75,20,Voxel-wise permutation,n
0.1,0.20221238938053093,0.0,1.0,20,Voxel-wise permutation,n
0.05,0.4858407079646018,0.0,1.25,20,Voxel-wise permutation,n
0.0,0.7592920353982301,0.0,1.5,20,Voxel-wise permutation,n
0.1,0.9415929203539823,0.0,1.75,20,Voxel-wise permutation,n
0.15,0.9946902654867257,0.0,2.0,20,Voxel-wise permutation,n
0.0,0.9995575221238937,0.0,2.25,20,Voxel-wise permutation,n
0.0,1.0,0.0,2.5,20,Voxel-wise permutation,n
0.05,1.0,0.0,2.75,20,Voxel-wise permutation,n
0.1,1.0,0.0,3.0,20,Voxel-wise permutation,n
0.05,0.0,0.1,0.0,20,Voxel-wise permutation,n
0.1,0.0,0.1,0.1,20,Voxel-wise permutation,n
0.05,0.0,0.1,0.25,20,Voxel-wise permutation,n
0.05,0.005309734513274336,0.1,0.5,20,Voxel-wise permutation,n
0.0,0.0420353982300885,0.1,0.75,20,Voxel-wise permutation,n
0.0,0.19469026548672566,0.1,1.0,20,Voxel-wise permutation,n
0.0,0.5119469026548673,0.1,1.25,20,Voxel-wise permutation,n
0.0,0.7561946902654867,0.1,1.5,20,Voxel-wise permutation,n
0.1,0.9446902654867255,0.1,1.75,20,Voxel-wise permutation,n
0.05,0.9867256637168141,0.1,2.0,20,Voxel-wise permutation,n
0.05,0.9991150442477876,0.1,2.25,20,Voxel-wise permutation,n
0.05,0.9995575221238937,0.1,2.5,20,Voxel-wise permutation,n
0.15,1.0,0.1,2.75,20,Voxel-wise permutation,n
0.0,1.0,0.1,3.0,20,Voxel-wise permutation,n
0.05,0.0,0.25,0.0,20,Voxel-wise permutation,n
0.0,0.0,0.25,0.1,20,Voxel-wise permutation,n
0.05,0.0,0.25,0.25,20,Voxel-wise permutation,n
0.05,0.0048672566371681415,0.25,0.5,20,Voxel-wise permutation,n
0.2,0.04292035398230089,0.25,0.75,20,Voxel-wise permutation,n
0.05,0.1845132743362832,0.25,1.0,20,Voxel-wise permutation,n
0.05,0.4999999999999999,0.25,1.25,20,Voxel-wise permutation,n
0.0,0.788495575221239,0.25,1.5,20,Voxel-wise permutation,n
0.0,0.9234513274336285,0.25,1.75,20,Voxel-wise permutation,n
0.05,0.9911504424778764,0.25,2.0,20,Voxel-wise permutation,n
0.0,0.9995575221238939,0.25,2.25,20,Voxel-wise permutation,n
0.05,1.0,0.25,2.5,20,Voxel-wise permutation,n
0.05,1.0,0.25,2.75,20,Voxel-wise permutation,n
0.25,1.0,0.25,3.0,20,Voxel-wise permutation,n
0.0,0.0,0.5,0.0,20,Voxel-wise permutation,n
0.05,0.0,0.5,0.1,20,Voxel-wise permutation,n
0.0,0.0,0.5,0.25,20,Voxel-wise permutation,n
0.0,0.030473372781065083,0.5,0.5,20,Voxel-wise permutation,n
0.2,0.20118343195266272,0.5,0.75,20,Voxel-wise permutation,n
0.15,0.5091715976331361,0.5,1.0,20,Voxel-wise permutation,n
0.05,0.6319526627218934,0.5,1.25,20,Voxel-wise permutation,n
0.05,0.664792899408284,0.5,1.5,20,Voxel-wise permutation,n
0.2,0.6692307692307692,0.5,1.75,20,Voxel-wise permutation,n
0.1,0.6692307692307692,0.5,2.0,20,Voxel-wise permutation,n
0.0,0.671301775147929,0.5,2.25,20,Voxel-wise permutation,n
0.0,0.671301775147929,0.5,2.5,20,Voxel-wise permutation,n
0.0,0.6742603550295859,0.5,2.75,20,Voxel-wise permutation,n
0.1,0.6772189349112427,0.5,3.0,20,Voxel-wise permutation,n
0.05,0.0,0.75,0.0,20,Voxel-wise permutation,n
0.0,0.00046948356807511736,0.75,0.1,20,Voxel-wise permutation,n
0.0,0.008685446009389673,0.75,0.25,20,Voxel-wise permutation,n
0.05,0.2326291079812207,0.75,0.5,20,Voxel-wise permutation,n
0.1,0.4647887323943663,0.75,0.75,20,Voxel-wise permutation,n
0.1,0.5265258215962441,0.75,1.0,20,Voxel-wise permutation,n
0.05,0.55,0.75,1.25,20,Voxel-wise permutation,n
0.1,0.580281690140845,0.75,1.5,20,Voxel-wise permutation,n
0.0,0.6053990610328638,0.75,1.75,20,Voxel-wise permutation,n
0.1,0.6251173708920187,0.75,2.0,20,Voxel-wise permutation,n
0.0,0.6410798122065728,0.75,2.25,20,Voxel-wise permutation,n
0.1,0.6537558685446009,0.75,2.5,20,Voxel-wise permutation,n
0.05,0.6645539906103285,0.75,2.75,20,Voxel-wise permutation,n
0.1,0.6713615023474179,0.75,3.0,20,Voxel-wise permutation,n
0.05,0.0,1.0,0.0,20,Voxel-wise permutation,n
0.1,0.00038314176245210724,1.0,0.1,20,Voxel-wise permutation,n
0.1,0.032183908045977025,1.0,0.25,20,Voxel-wise permutation,n
0.1,0.3417624521072797,1.0,0.5,20,Voxel-wise permutation,n
0.0,0.4262452107279694,1.0,0.75,20,Voxel-wise permutation,n
0.1,0.47816091954022993,1.0,1.0,20,Voxel-wise permutation,n
0.15,0.5090038314176245,1.0,1.25,20,Voxel-wise permutation,n
0.1,0.5369731800766283,1.0,1.5,20,Voxel-wise permutation,n
0.1,0.5521072796934865,1.0,1.75,20,Voxel-wise permutation,n
0.0,0.563984674329502,1.0,2.0,20,Voxel-wise permutation,n
0.05,0.5777777777777778,1.0,2.25,20,Voxel-wise permutation,n
0.0,0.5888888888888888,1.0,2.5,20,Voxel-wise permutation,n
0.0,0.5982758620689654,1.0,2.75,20,Voxel-wise permutation,n
0.15,0.6053639846743295,1.0,3.0,20,Voxel-wise permutation,n
0.0,0.00017064846416382253,1.25,0.0,20,Voxel-wise permutation,n
0.05,0.00017064846416382253,1.25,0.1,20,Voxel-wise permutation,n
0.0,0.08566552901023891,1.25,0.25,20,Voxel-wise permutation,n
0.05,0.3419795221843002,1.25,0.5,20,Voxel-wise permutation,n
0.0,0.4194539249146757,1.25,0.75,20,Voxel-wise permutation,n
0.05,0.4687713310580205,1.25,1.0,20,Voxel-wise permutation,n
0.0,0.503754266211604,1.25,1.25,20,Voxel-wise permutation,n
0.2,0.5177474402730375,1.25,1.5,20,Voxel-wise permutation,n
0.1,0.5453924914675767,1.25,1.75,20,Voxel-wise permutation,n
0.05,0.5696245733788394,1.25,2.0,20,Voxel-wise permutation,n
0.05,0.5837883959044368,1.25,2.25,20,Voxel-wise permutation,n
0.15,0.5977815699658703,1.25,2.5,20,Voxel-wise permutation,n
0.1,0.6046075085324232,1.25,2.75,20,Voxel-wise permutation,n
0.0,0.6100682593856654,1.25,3.0,20,Voxel-wise permutation,n
0.1,0.0,1.5,0.0,20,Voxel-wise permutation,n
0.0,0.0032258064516129032,1.5,0.1,20,Voxel-wise permutation,n
0.05,0.11656891495601171,1.5,0.25,20,Voxel-wise permutation,n
0.15,0.3287390029325513,1.5,0.5,20,Voxel-wise permutation,n
0.05,0.397507331378299,1.5,0.75,20,Voxel-wise permutation,n
0.05,0.44853372434017597,1.5,1.0,20,Voxel-wise permutation,n
0.0,0.469941348973607,1.5,1.25,20,Voxel-wise permutation,n
0.0,0.5051319648093842,1.5,1.5,20,Voxel-wise permutation,n
0.0,0.5234604105571846,1.5,1.75,20,Voxel-wise permutation,n
0.05,0.5422287390029324,1.5,2.0,20,Voxel-wise permutation,n
0.0,0.5545454545454545,1.5,2.25,20,Voxel-wise permutation,n
0.0,0.5611436950146629,1.5,2.5,20,Voxel-wise permutation,n
0.05,0.5737536656891495,1.5,2.75,20,Voxel-wise permutation,n
0.1,0.5824046920821113,1.5,3.0,20,Voxel-wise permutation,n
0.05,0.0,1.75,0.0,20,Voxel-wise permutation,n
0.1,0.0034912718204488775,1.75,0.1,20,Voxel-wise permutation,n
0.0,0.14326683291770573,1.75,0.25,20,Voxel-wise permutation,n
0.05,0.3048628428927681,1.75,0.5,20,Voxel-wise permutation,n
0.0,0.37630922693266833,1.75,0.75,20,Voxel-wise permutation,n
0.1,0.4174563591022443,1.75,1.0,20,Voxel-wise permutation,n
0.0,0.4468827930174564,1.75,1.25,20,Voxel-wise permutation,n
0.0,0.47032418952618454,1.75,1.5,20,Voxel-wise permutation,n
0.1,0.4968827930174563,1.75,1.75,20,Voxel-wise permutation,n
0.1,0.5109725685785536,1.75,2.0,20,Voxel-wise permutation,n
0.05,0.5163341645885287,1.75,2.25,20,Voxel-wise permutation,n
0.0,0.5457605985037406,1.75,2.5,20,Voxel-wise permutation,n
0.15,0.5541147132169577,1.75,2.75,20,Voxel-wise permutation,n
0.05,0.5699501246882794,1.75,3.0,20,Voxel-wise permutation,n
0.0,0.0002288329519450801,2.0,0.0,20,Voxel-wise permutation,n
0.25,0.003089244851258581,2.0,0.1,20,Voxel-wise permutation,n
0.05,0.16464530892448512,2.0,0.25,20,Voxel-wise permutation,n
0.0,0.3128146453089245,2.0,0.5,20,Voxel-wise permutation,n
0.0,0.3812356979405035,2.0,0.75,20,Voxel-wise permutation,n
0.0,0.42059496567505716,2.0,1.0,20,Voxel-wise permutation,n
0.05,0.45377574370709384,2.0,1.25,20,Voxel-wise permutation,n
0.0,0.4758581235697942,2.0,1.5,20,Voxel-wise permutation,n
0.0,0.5074370709382151,2.0,1.75,20,Voxel-wise permutation,n
0.1,0.5258581235697941,2.0,2.0,20,Voxel-wise permutation,n
0.0,0.5389016018306636,2.0,2.25,20,Voxel-wise permutation,n
0.05,0.5502288329519451,2.0,2.5,20,Voxel-wise permutation,n
0.05,0.5635011441647596,2.0,2.75,20,Voxel-wise permutation,n
0.0,0.5708237986270024,2.0,3.0,20,Voxel-wise permutation,n
0.0,0.0,2.25,0.0,20,Voxel-wise permutation,n
0.0,0.0036217303822937627,2.25,0.1,20,Voxel-wise permutation,n
0.1,0.16529175050301811,2.25,0.25,20,Voxel-wise permutation,n
0.0,0.29839034205231385,2.25,0.5,20,Voxel-wise permutation,n
0.0,0.373943661971831,2.25,0.75,20,Voxel-wise permutation,n
0.15,0.4056338028169014,2.25,1.0,20,Voxel-wise permutation,n
0.05,0.4498993963782696,2.25,1.25,20,Voxel-wise permutation,n
0.05,0.4685110663983904,2.25,1.5,20,Voxel-wise permutation,n
0.15,0.48812877263581483,2.25,1.75,20,Voxel-wise permutation,n
0.0,0.504225352112676,2.25,2.0,20,Voxel-wise permutation,n
0.05,0.520020120724346,2.25,2.25,20,Voxel-wise permutation,n
0.0,0.5335010060362173,2.25,2.5,20,Voxel-wise permutation,n
0.05,0.5556338028169014,2.25,2.75,20,Voxel-wise permutation,n
0.0,0.564989939637827,2.25,3.0,20,Voxel-wise permutation,n
0.1,0.00017825311942959,2.5,0.0,20,Voxel-wise permutation,n
0.0,0.009714795008912655,2.5,0.1,20,Voxel-wise permutation,n
0.05,0.1660427807486631,2.5,0.25,20,Voxel-wise permutation,n
0.1,0.2963458110516934,2.5,0.5,20,Voxel-wise permutation,n
0.05,0.3512477718360071,2.5,0.75,20,Voxel-wise permutation,n
0.05,0.3983957219251336,2.5,1.0,20,Voxel-wise permutation,n
0.0,0.42941176470588244,2.5,1.25,20,Voxel-wise permutation,n
0.0,0.45802139037433154,2.5,1.5,20,Voxel-wise permutation,n
0.05,0.4789661319073083,2.5,1.75,20,Voxel-wise permutation,n
0.0,0.4927807486631016,2.5,2.0,20,Voxel-wise permutation,n
0.0,0.5172014260249554,2.5,2.25,20,Voxel-wise permutation,n
0.0,0.526114081996435,2.5,2.5,20,Voxel-wise permutation,n
0.05,0.5426916221033868,2.5,2.75,20,Voxel-wise permutation,n
0.05,0.5517825311942961,2.5,3.0,20,Voxel-wise permutation,n
0.05,0.0006441223832528181,2.75,0.0,20,Voxel-wise permutation,n
0.1,0.0034621578099838972,2.75,0.1,20,Voxel-wise permutation,n
0.05,0.1563607085346216,2.75,0.25,20,Voxel-wise permutation,n
0.0,0.2818035426731079,2.75,0.5,20,Voxel-wise permutation,n
0.05,0.3559581320450885,2.75,0.75,20,Voxel-wise permutation,n
0.05,0.38462157809983893,2.75,1.0,20,Voxel-wise permutation,n
0.1,0.4214975845410628,2.75,1.25,20,Voxel-wise permutation,n
0.0,0.4528985507246377,2.75,1.5,20,Voxel-wise permutation,n
0.0,0.47359098228663443,2.75,1.75,20,Voxel-wise permutation,n
0.1,0.49613526570048305,2.75,2.0,20,Voxel-wise permutation,n
0.0,0.5086956521739131,2.75,2.25,20,Voxel-wise permutation,n
0.05,0.5242351046698873,2.75,2.5,20,Voxel-wise permutation,n
0.15,0.5380837359098228,2.75,2.75,20,Voxel-wise permutation,n
0.15,0.5498389694041868,2.75,3.0,20,Voxel-wise permutation,n
0.05,0.0,3.0,0.0,20,Voxel-wise permutation,n
0.05,0.023054331864904555,3.0,0.1,20,Voxel-wise permutation,n
0.1,0.16270190895741557,3.0,0.25,20,Voxel-wise permutation,n
0.05,0.2832599118942732,3.0,0.5,20,Voxel-wise permutation,n
0.1,0.35154185022026424,3.0,0.75,20,Voxel-wise permutation,n
0.0,0.393245227606461,3.0,1.0,20,Voxel-wise permutation,n
0.1,0.4262848751835537,3.0,1.25,20,Voxel-wise permutation,n
0.1,0.4542584434654919,3.0,1.5,20,Voxel-wise permutation,n
0.0,0.47834067547723935,3.0,1.75,20,Voxel-wise permutation,n
0.15,0.4899412628487519,3.0,2.0,20,Voxel-wise permutation,n
0.05,0.5176945668135097,3.0,2.25,20,Voxel-wise permutation,n
0.05,0.5234948604992657,3.0,2.5,20,Voxel-wise permutation,n
0.05,0.5388399412628487,3.0,2.75,20,Voxel-wise permutation,n
0.05,0.5522760646108663,3.0,3.0,20,Voxel-wise permutation,n
0.1,0.0,0.0,0.0,30,Voxel-wise permutation,n
0.1,0.0,0.0,0.1,30,Voxel-wise permutation,n
0.15,0.0017699115044247787,0.0,0.25,30,Voxel-wise permutation,n
0.0,0.026991150442477872,0.0,0.5,30,Voxel-wise permutation,n
0.0,0.19646017699115043,0.0,0.75,30,Voxel-wise permutation,n
0.05,0.6261061946902655,0.0,1.0,30,Voxel-wise permutation,n
0.15,0.906637168141593,0.0,1.25,30,Voxel-wise permutation,n
0.1,0.9938053097345134,0.0,1.5,30,Voxel-wise permutation,n
0.1,0.9986725663716814,0.0,1.75,30,Voxel-wise permutation,n
0.05,1.0,0.0,2.0,30,Voxel-wise permutation,n
0.05,1.0,0.0,2.25,30,Voxel-wise permutation,n
0.1,1.0,0.0,2.5,30,Voxel-wise permutation,n
0.0,1.0,0.0,2.75,30,Voxel-wise permutation,n
0.0,1.0,0.0,3.0,30,Voxel-wise permutation,n
0.05,0.0,0.1,0.0,30,Voxel-wise permutation,n
0.05,0.0,0.1,0.1,30,Voxel-wise permutation,n
0.0,0.0008849557522123894,0.1,0.25,30,Voxel-wise permutation,n
0.1,0.023451327433628315,0.1,0.5,30,Voxel-wise permutation,n
0.05,0.2026548672566372,0.1,0.75,30,Voxel-wise permutation,n
0.05,0.5946902654867257,0.1,1.0,30,Voxel-wise permutation,n
0.05,0.9336283185840706,0.1,1.25,30,Voxel-wise permutation,n
0.05,0.9960176991150442,0.1,1.5,30,Voxel-wise permutation,n
0.05,1.0,0.1,1.75,30,Voxel-wise permutation,n
0.0,1.0,0.1,2.0,30,Voxel-wise permutation,n
0.05,1.0,0.1,2.25,30,Voxel-wise permutation,n
0.05,1.0,0.1,2.5,30,Voxel-wise permutation,n
0.05,1.0,0.1,2.75,30,Voxel-wise permutation,n
0.05,1.0,0.1,3.0,30,Voxel-wise permutation,n
0.05,0.0,0.25,0.0,30,Voxel-wise permutation,n
0.15,0.0004424778761061947,0.25,0.1,30,Voxel-wise permutation,n
0.05,0.0017699115044247787,0.25,0.25,30,Voxel-wise permutation,n
0.05,0.02610619469026549,0.25,0.5,30,Voxel-wise permutation,n
0.05,0.20132743362831856,0.25,0.75,30,Voxel-wise permutation,n
0.05,0.6123893805309735,0.25,1.0,30,Voxel-wise permutation,n
