fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.048,4.09556313993174e-05,1.25,0.75,2,Bonferroni,normal
0.04666666666666667,4.09556313993174e-05,1.25,1.0,2,Bonferroni,normal
0.06,5.46075085324232e-05,1.25,1.25,2,Bonferroni,normal
0.048,8.191126279863482e-05,1.25,1.5,2,Bonferroni,normal
0.04133333333333333,8.646188850967007e-05,1.25,1.75,2,Bonferroni,normal
0.04666666666666667,7.281001137656428e-05,1.25,2.0,2,Bonferroni,normal
0.052,6.370875995449375e-05,1.25,2.25,2,Bonferroni,normal
0.044,8.19112627986348e-05,1.25,2.5,2,Bonferroni,normal
0.04133333333333333,0.00012286689419795224,1.25,2.75,2,Bonferroni,normal
0.044,0.00013196814562002276,1.25,3.0,2,Bonferroni,normal
0.05466666666666667,1.1730205278592374e-05,1.5,0.0,2,Bonferroni,normal
0.04533333333333334,7.820136852394917e-06,1.5,0.1,2,Bonferroni,normal
0.04533333333333334,3.910068426197458e-06,1.5,0.25,2,Bonferroni,normal
0.04933333333333333,3.9100684261974585e-05,1.5,0.5,2,Bonferroni,normal
0.052,5.083088954056695e-05,1.5,0.75,2,Bonferroni,normal
0.034666666666666665,4.6920821114369496e-05,1.5,1.0,2,Bonferroni,normal
0.06533333333333333,5.8651026392961884e-05,1.5,1.25,2,Bonferroni,normal
0.042666666666666665,8.211143695014662e-05,1.5,1.5,2,Bonferroni,normal
0.042666666666666665,6.647116324535679e-05,1.5,1.75,2,Bonferroni,normal
0.034666666666666665,6.64711632453568e-05,1.5,2.0,2,Bonferroni,normal
0.04933333333333333,0.00011730205278592377,1.5,2.25,2,Bonferroni,normal
0.042666666666666665,7.429130009775171e-05,1.5,2.5,2,Bonferroni,normal
0.056,9.384164222873899e-05,1.5,2.75,2,Bonferroni,normal
0.03866666666666667,0.00013685239491691105,1.5,3.0,2,Bonferroni,normal
0.056,9.97506234413965e-06,1.75,0.0,2,Bonferroni,normal
0.048,9.97506234413965e-06,1.75,0.1,2,Bonferroni,normal
0.052,6.650041562759767e-06,1.75,0.25,2,Bonferroni,normal
0.034666666666666665,2.6600166251039068e-05,1.75,0.5,2,Bonferroni,normal
0.04533333333333334,3.325020781379883e-05,1.75,0.75,2,Bonferroni,normal
0.021333333333333333,3.325020781379884e-05,1.75,1.0,2,Bonferroni,normal
0.052,4.655029093931838e-05,1.75,1.25,2,Bonferroni,normal
0.044,6.650041562759768e-05,1.75,1.5,2,Bonferroni,normal
0.04,5.6525353283458015e-05,1.75,1.75,2,Bonferroni,normal
0.04133333333333333,7.647547797173733e-05,1.75,2.0,2,Bonferroni,normal
0.03333333333333333,0.00010307564422277639,1.75,2.25,2,Bonferroni,normal
0.036,0.00010972568578553616,1.75,2.5,2,Bonferroni,normal
0.04666666666666667,9.975062344139652e-05,1.75,2.75,2,Bonferroni,normal
0.037333333333333336,0.00014630091438071487,1.75,3.0,2,Bonferroni,normal
0.05733333333333333,0.0,2.0,0.0,2,Bonferroni,normal
0.034666666666666665,1.5255530129672008e-05,2.0,0.1,2,Bonferroni,normal
0.04,1.2204424103737604e-05,2.0,0.25,2,Bonferroni,normal
0.04666666666666667,3.051106025934401e-05,2.0,0.5,2,Bonferroni,normal
0.05333333333333334,3.3562166285278415e-05,2.0,0.75,2,Bonferroni,normal
0.04133333333333333,4.576659038901602e-05,2.0,1.0,2,Bonferroni,normal
0.034666666666666665,8.237986270022883e-05,2.0,1.25,2,Bonferroni,normal
0.048,5.491990846681922e-05,2.0,1.5,2,Bonferroni,normal
0.04133333333333333,0.00010068649885583525,2.0,1.75,2,Bonferroni,normal
0.032,0.00010068649885583525,2.0,2.0,2,Bonferroni,normal
0.044,8.848207475209764e-05,2.0,2.25,2,Bonferroni,normal
0.05466666666666667,0.00012509534706331044,2.0,2.5,2,Bonferroni,normal
0.05733333333333333,0.00014035087719298247,2.0,2.75,2,Bonferroni,normal
0.036,0.00010983981693363846,2.0,3.0,2,Bonferroni,normal
0.04,1.6096579476861166e-05,2.25,0.0,2,Bonferroni,normal
0.05333333333333334,1.3413816230717639e-05,2.25,0.1,2,Bonferroni,normal
0.04533333333333334,1.609657947686117e-05,2.25,0.25,2,Bonferroni,normal
0.04133333333333333,1.8779342723004694e-05,2.25,0.5,2,Bonferroni,normal
0.04666666666666667,2.1462105969148223e-05,2.25,0.75,2,Bonferroni,normal
0.04533333333333334,5.6338028169014086e-05,2.25,1.0,2,Bonferroni,normal
0.052,3.219315895372233e-05,2.25,1.25,2,Bonferroni,normal
0.03866666666666667,5.097250167672703e-05,2.25,1.5,2,Bonferroni,normal
0.042666666666666665,9.389671361502347e-05,2.25,1.75,2,Bonferroni,normal
0.044,8.048289738430584e-05,2.25,2.0,2,Bonferroni,normal
0.034666666666666665,7.780013413816231e-05,2.25,2.25,2,Bonferroni,normal
0.04,9.389671361502346e-05,2.25,2.5,2,Bonferroni,normal
0.044,0.00011535881958417169,2.25,2.75,2,Bonferroni,normal
0.025333333333333333,0.00013682092555331995,2.25,3.0,2,Bonferroni,normal
0.03866666666666667,1.4260249554367201e-05,2.5,0.0,2,Bonferroni,normal
0.042666666666666665,1.1883541295306e-05,2.5,0.1,2,Bonferroni,normal
0.037333333333333336,1.1883541295306e-05,2.5,0.25,2,Bonferroni,normal
0.044,2.13903743315508e-05,2.5,0.5,2,Bonferroni,normal
0.032,2.3767082590612004e-05,2.5,0.75,2,Bonferroni,normal
0.04133333333333333,4.99108734402852e-05,2.5,1.0,2,Bonferroni,normal
0.048,6.892453951277481e-05,2.5,1.25,2,Bonferroni,normal
0.050666666666666665,7.1301247771836e-05,2.5,1.5,2,Bonferroni,normal
0.037333333333333336,6.41711229946524e-05,2.5,1.75,2,Bonferroni,normal
0.04666666666666667,9.744503862150918e-05,2.5,2.0,2,Bonferroni,normal
0.04133333333333333,8.79382055852644e-05,2.5,2.25,2,Bonferroni,normal
0.052,9.74450386215092e-05,2.5,2.5,2,Bonferroni,normal
0.030666666666666665,0.0001259655377302436,2.5,2.75,2,Bonferroni,normal
0.03333333333333333,0.00010695187165775399,2.5,3.0,2,Bonferroni,normal
0.04,6.44122383252818e-06,2.75,0.0,2,Bonferroni,normal
0.03866666666666667,1.0735373054213632e-05,2.75,0.1,2,Bonferroni,normal
0.048,1.0735373054213632e-05,2.75,0.25,2,Bonferroni,normal
0.044,2.1470746108427265e-05,2.75,0.5,2,Bonferroni,normal
0.04133333333333333,2.791196994095545e-05,2.75,0.75,2,Bonferroni,normal
0.036,3.005904455179817e-05,2.75,1.0,2,Bonferroni,normal
0.03333333333333333,6.011808910359634e-05,2.75,1.25,2,Bonferroni,normal
0.044,4.0794417606011806e-05,2.75,1.5,2,Bonferroni,normal
0.032,8.158883521202361e-05,2.75,1.75,2,Bonferroni,normal
0.04533333333333334,7.30005367686527e-05,2.75,2.0,2,Bonferroni,normal
0.04,8.158883521202361e-05,2.75,2.25,2,Bonferroni,normal
0.04133333333333333,9.232420826623726e-05,2.75,2.5,2,Bonferroni,normal
0.048,0.00011594202898550724,2.75,2.75,2,Bonferroni,normal
0.04933333333333333,0.00012453032742887815,2.75,3.0,2,Bonferroni,normal
0.03333333333333333,7.831620166421928e-06,3.0,0.0,2,Bonferroni,normal
0.050666666666666665,1.762114537444934e-05,3.0,0.1,2,Bonferroni,normal
0.042666666666666665,1.1747430249632892e-05,3.0,0.25,2,Bonferroni,normal
0.04533333333333334,2.741067058247675e-05,3.0,0.5,2,Bonferroni,normal
0.03866666666666667,3.524229074889868e-05,3.0,0.75,2,Bonferroni,normal
0.042666666666666665,2.5452765540871268e-05,3.0,1.0,2,Bonferroni,normal
0.034666666666666665,4.8947626040137046e-05,3.0,1.25,2,Bonferroni,normal
0.048,6.069505628976994e-05,3.0,1.5,2,Bonferroni,normal
0.042666666666666665,7.244248653940282e-05,3.0,1.75,2,Bonferroni,normal
0.04,7.048458149779735e-05,3.0,2.0,2,Bonferroni,normal
0.037333333333333336,9.006363191385217e-05,3.0,2.25,2,Bonferroni,normal
0.037333333333333336,9.789525208027409e-05,3.0,2.5,2,Bonferroni,normal
0.034666666666666665,0.00010768477728830152,3.0,2.75,2,Bonferroni,normal
0.04,9.593734703866864e-05,3.0,3.0,2,Bonferroni,normal
0.04933333333333333,2.359882005899705e-05,0.0,0.0,5,Bonferroni,normal
0.04,1.1799410029498525e-05,0.0,0.1,5,Bonferroni,normal
0.056,2.359882005899705e-05,0.0,0.25,5,Bonferroni,normal
0.04933333333333333,9.43952802359882e-05,0.0,0.5,5,Bonferroni,normal
0.03866666666666667,7.079646017699115e-05,0.0,0.75,5,Bonferroni,normal
0.064,0.0002831858407079646,0.0,1.0,5,Bonferroni,normal
0.037333333333333336,0.00025958702064896754,0.0,1.25,5,Bonferroni,normal
0.03333333333333333,0.0008849557522123893,0.0,1.5,5,Bonferroni,normal
0.05466666666666667,0.001262536873156342,0.0,1.75,5,Bonferroni,normal
0.034666666666666665,0.0022182890855457224,0.0,2.0,5,Bonferroni,normal
0.036,0.002997050147492625,0.0,2.25,5,Bonferroni,normal
0.04533333333333334,0.0045309734513274335,0.0,2.5,5,Bonferroni,normal
0.03333333333333333,0.006265486725663718,0.0,2.75,5,Bonferroni,normal
0.044,0.008011799410029498,0.0,3.0,5,Bonferroni,normal
0.06,2.359882005899705e-05,0.1,0.0,5,Bonferroni,normal
0.04933333333333333,2.359882005899705e-05,0.1,0.1,5,Bonferroni,normal
0.03866666666666667,0.0,0.1,0.25,5,Bonferroni,normal
0.05733333333333333,7.079646017699115e-05,0.1,0.5,5,Bonferroni,normal
0.042666666666666665,0.00010619469026548673,0.1,0.75,5,Bonferroni,normal
0.04133333333333333,0.0003539823008849557,0.1,1.0,5,Bonferroni,normal
0.06533333333333333,0.0004483775811209439,0.1,1.25,5,Bonferroni,normal
0.04933333333333333,0.0008731563421828909,0.1,1.5,5,Bonferroni,normal
0.056,0.001168141592920354,0.1,1.75,5,Bonferroni,normal
0.05333333333333334,0.002029498525073746,0.1,2.0,5,Bonferroni,normal
0.044,0.0030914454277286138,0.1,2.25,5,Bonferroni,normal
0.052,0.004176991150442478,0.1,2.5,5,Bonferroni,normal
0.036,0.005935103244837759,0.1,2.75,5,Bonferroni,normal
0.052,0.00816519174041298,0.1,3.0,5,Bonferroni,normal
0.050666666666666665,0.0,0.25,0.0,5,Bonferroni,normal
